GPST,Ax,Ay,Az,Gx,Gy,Gz
391507.638,-0.06864655,-15.268954049999998,0.02941995,-0.074,-1.777,3.332
391507.678,0.06864655,-11.32668075,0.6962721499999999,-0.056,-1.361,3.686
391507.718,-0.2549728999999999,-8.9436648,0.83356525,-0.041,-1.017,3.833
391507.758,-0.7256921,-7.93357985,0.0980665,0.099,-1.047,3.66
391507.798,-0.784532,-7.168661149999999,0.0392266,0.289,-1.328,3.125
391507.837,-0.5295591,-7.119627899999999,0.196133,0.409,-1.273,2.434
391507.877,-0.48052585,-7.423634049999999,0.6276256,0.41,-0.867,1.562
391507.917,-0.93163175,-8.60043205,0.7453053999999999,0.263,-0.156,0.56
391507.957,-1.10815145,-9.0809579,0.8629851999999999,0.058,0.291,-0.385
391507.998,-1.3925442999999995,-9.2770909,1.3533177,-0.083,0.524,-1.261
391508.037,-1.7357770499999998,-10.79712165,1.2748645,-0.165,0.856,-2.353
391508.077,-1.0983448,-9.9635564,1.6867437999999997,-0.173,1.129,-2.979
391508.117,-1.28467115,-12.95458465,1.36312435,-0.301,1.327,-3.435
391508.157,-1.1767979999999998,-14.19022255,1.14737805,-0.16,1.4,-3.565
391508.197,-1.4906107999999998,-10.934414749999998,1.569064,-0.047,1.243,-3.247
391508.237,-2.53992235,-8.590625399999999,1.30428445,0.091,0.971,-2.993
391508.277,-2.549729,-8.54159215,1.10815145,0.228,0.611,-2.743
391508.317,-2.53992235,-8.7083052,1.4808041499999998,0.261,0.666,-2.377
391508.357,-2.44185585,-9.4536106,1.3827376499999997,0.214,1.113,-1.833
391508.397,-3.4323274999999995,-9.8654899,0.48052585,0.102,1.091,-1.26
391508.437,-4.069759749999999,-12.24850585,-0.3138128,0.045,0.655,-0.865
391508.477,-3.87362675,-12.9055514,-0.5491724,-0.154,0.141,-0.376
391508.517,-3.24600115,-16.05348605,-0.1274864499999999,-0.483,-0.174,0.326
391508.557,-2.52030905,-13.99408955,-0.4118793,-0.441,-0.746,1.389
391508.597,-1.96133,-13.748923299999998,-0.4314925999999999,-0.49,-1.358,2.383
391508.637,-1.1964112999999998,-16.75956485,-0.83356525,-0.246,-1.953,3.051
391508.677,0.16671305,-13.729309999999998,0.8727918499999999,-0.045,-1.811,3.522
391508.717,0.04903325,-10.0223963,1.3533177,-0.11,-0.952,3.894
391508.757,-0.784532,-8.69849855,0.3138128,-0.023,-0.811,3.933
391508.797,-0.8237586,-8.414105699999999,0.02941995,0.186,-1.06,3.528
391508.836,-0.5883989999999999,-8.0022264,0.0980665,0.327,-1.024,2.894
391508.876,-0.5982056499999999,-7.7080269,-0.0784532,0.382,-0.906,2.242
391508.916,-0.7943386499999999,-7.83551335,-0.0882598499999999,0.31,-0.75,1.523
391508.956,-1.16699135,-8.11009955,0.2549728999999999,0.16,-0.505,0.664
391508.996,-1.2356379,-7.71783355,1.06892485,-0.031,-0.099,-0.266
391509.036,-1.75539035,-8.502365549999999,1.3140911,-0.142,0.309,-1.202
391509.076,-1.7063570999999995,-9.60071035,1.20621795,-0.146,0.661,-2.164
391509.116,-1.5102240999999998,-9.34573745,1.2160246,-0.25,0.849,-2.682
391509.156,-2.01036325,-13.846989799999998,0.6080123,-0.309,0.795,-3.264
391509.196,-1.4121575999999998,-14.994367849999998,0.5197524499999999,-0.261,0.688,-3.575
391509.236,-1.0296982499999998,-11.3561007,1.46119085,-0.26,0.856,-3.302
391509.276,-1.6965504499999997,-8.482752249999999,1.28467115,-0.15,1.193,-2.933
391509.316,-2.8635418,-7.61976705,0.8629851999999999,-0.012,1.16,-2.821
391509.356,-3.24600115,-8.825985,0.8531785499999999,0.163,1.096,-2.753
391509.396,-3.14793465,-9.9439431,0.7256921,0.23,1.094,-2.345
391509.436,-3.03025485,-10.8069283,1.06892485,0.144,1.133,-1.548
391509.476,-3.12832135,-12.1994726,0.26477955,-0.022,1.223,-0.56
391509.516,-3.4617474499999994,-12.562318649999998,-0.53936575,-0.237,0.778,0.238
391509.556,-3.3538743,-14.278482399999998,-0.38245935,-0.518,0.346,0.691
391509.596,-3.0596748,-15.4552804,-1.6965504499999997,-0.4,-0.487,1.223
391509.636,-2.06920315,-13.268397449999998,-1.20621795,-0.355,-1.584,1.89
391509.676,-0.8237586,-16.24961905,-0.65704555,-0.337,-2.062,2.546
391509.716,0.1078731499999999,-14.07254275,0.44129925,-0.197,-1.833,3.197
391509.756,0.0,-10.4146623,0.97085835,-0.197,-1.187,3.66
391509.796,-0.6472389,-8.659271949999999,0.34323275,-0.146,-0.911,3.813
391509.835,-0.9218251,-7.83551335,-0.0980665,0.007,-1.132,3.687
391509.875,-0.8727918499999999,-7.472667299999999,-0.20593965,0.158,-1.298,3.309
391509.915,-1.04931155,-7.433440699999999,-0.2549728999999999,0.23,-1.366,2.641
391509.955,-1.4513842,-7.698220249999999,-0.02941995,0.308,-1.116,1.636
391509.995,-1.63771055,-8.4729456,0.1569064,0.213,-0.551,0.416
391510.035,-1.26505785,-9.01231135,0.784532,0.035,-0.067,-0.43
391510.075,-1.67693715,-9.91452315,0.8825985,-0.007,0.211,-1.144
391510.115,-1.7259703999999998,-10.6107953,1.14737805,-0.116,0.606,-2.193
391510.155,-1.2356379,-10.11065615,1.7259703999999998,-0.19,0.849,-2.815
391510.195,-1.5102240999999998,-12.3367657,1.3337044,-0.357,0.801,-3.157
391510.235,-1.6082906,-12.6505785,1.20621795,-0.334,0.369,-3.282
391510.275,-1.32389775,-9.38496405,2.1966896,-0.26,0.21,-3.222
391510.315,-1.4317708999999998,-7.71783355,2.24572285,-0.284,0.495,-3.035
391510.355,-1.67693715,-8.149326149999998,1.765197,-0.184,0.753,-2.837
391510.395,-2.2751428,-9.3947707,1.32389775,-0.081,0.869,-2.643
391510.435,-2.7066354,-10.502922149999998,1.59848395,-0.035,0.931,-2.366
391510.475,-3.0008349,-11.36590735,1.6475172,-0.024,1.029,-1.819
391510.515,-3.32445435,-11.75817335,1.06892485,-0.055,0.911,-1.008
391510.555,-3.32445435,-12.366185649999998,0.2157462999999999,-0.201,0.44,-0.115
391510.595,-2.50069575,-16.239812399999998,-0.2353596,-0.428,-0.048,0.725
391510.635,-2.157463,-13.7881499,0.06864655,-0.377,-0.469,1.52
391510.675,-1.7455836999999998,-13.0624578,-0.0588399,-0.379,-0.816,2.194
391510.715,-1.2748645,-15.75928655,-0.9218251,-0.15,-1.242,2.733
391510.755,-0.5883989999999999,-13.66066345,-0.2353596,0.012,-1.529,3.074
391510.794,-0.20593965,-10.934414749999998,0.77472535,0.006,-1.285,3.332
391510.834,-0.38245935,-9.09076455,0.784532,0.088,-1.105,3.495
391510.874,-0.5099457999999999,-8.16893945,0.24516625,0.303,-1.209,3.468
391510.914,-0.55897905,-7.8060934,-0.0784532,0.476,-1.413,3.092
391510.954,-0.5295591,-8.0022264,0.1078731499999999,0.59,-1.393,2.426
391510.994,-0.63743225,-8.217972699999999,0.3138128,0.56,-1.051,1.542
391511.034,-0.97085835,-8.44352565,0.50013915,0.372,-0.521,0.545
391511.074,-1.14737805,-8.3356525,0.8237586,0.105,-0.086,-0.386
391511.114,-1.26505785,-8.54159215,1.2748645,-0.093,0.244,-1.17
391511.154,-1.4906107999999998,-10.6696352,1.0198915999999998,-0.198,0.559,-1.962
391511.194,-0.8825985,-10.03220295,1.6082906,-0.274,0.902,-2.489
391511.234,-0.9218251,-11.69933345,1.5102240999999998,-0.377,1.264,-2.69
391511.274,-1.24544455,-13.8666031,0.980665,-0.388,1.458,-2.995
391511.314,-1.5004174499999998,-11.3561007,1.1866046499999998,-0.316,1.479,-3.093
391511.354,-2.44185585,-8.5317855,1.1866046499999998,-0.222,1.126,-3.11
391511.394,-2.6870221,-8.01203305,1.36312435,-0.023,0.577,-3.115
391511.434,-2.353596,-8.8063717,1.77500365,0.097,0.503,-2.92
391511.474,-2.7066354,-10.0812362,1.7946169499999998,0.152,0.823,-2.571
391511.514,-3.2165812,-10.6304086,1.36312435,0.185,0.892,-1.817
391511.554,-3.4813607499999994,-10.6696352,1.1179581,0.036,0.62,-0.846
391511.594,-3.34406765,-11.3561007,0.48052585,-0.073,0.203,0.136
391511.634,-2.67721545,-12.160246,0.1569064,-0.297,-0.218,0.925
391511.674,-2.2359162,-14.8864947,0.73549875,-0.588,-0.267,1.474
391511.714,-2.26533615,-14.2980957,-0.36284605,-0.358,-0.554,2.017
391511.754,-1.61809725,-13.140911,-0.99047165,-0.275,-1.29,2.506
391511.793,-0.9414384,-16.3771055,-0.8237586,-0.121,-1.88,2.877
391511.833,0.0588399,-14.837461449999996,0.30400615,0.101,-1.699,3.161
391511.873,0.2941994999999999,-11.01286795,1.0002783,0.125,-1.171,3.483
391511.913,-0.196133,-8.81617835,0.6962721499999999,0.138,-0.876,3.566
391511.953,-0.5982056499999999,-7.3549875,0.3530393999999999,0.297,-1.028,3.293
391511.993,-0.55897905,-6.864654999999999,0.392266,0.455,-1.169,2.719
391512.033,-0.5295591,-6.6881353,0.32361945,0.478,-1.001,2.038
391512.073,-0.8727918499999999,-6.864654999999999,0.53936575,0.366,-0.699,1.06
391512.112,-1.3925442999999995,-7.982613099999999,0.6962721499999999,0.187,-0.244,-0.026
391512.152,-1.3827376499999997,-8.79656505,0.97085835,-0.05,0.105,-0.961
391512.192,-1.7161637499999998,-11.05209455,0.8924051499999999,-0.311,0.357,-1.861
391512.232,-1.53964405,-11.64049355,1.30428445,-0.434,0.673,-2.879
391512.272,-0.8237586,-10.67944185,1.59848395,-0.438,1.009,-3.299
391512.312,-0.8825985,-12.42502555,0.8531785499999999,-0.53,1.071,-3.404
391512.352,-0.93163175,-13.3958839,1.04931155,-0.446,0.864,-3.228
391512.392,-1.36312435,-10.79712165,1.24544455,-0.334,0.716,-2.865
391512.432,-1.91229675,-8.60043205,1.30428445,-0.267,0.553,-2.543
391512.472,-2.14765635,-8.34545915,1.6867437999999997,-0.223,0.548,-2.281
391512.512,-2.26533615,-8.6494653,2.0397832,-0.154,0.89,-2.034
391512.552,-2.61837555,-8.8848249,2.06920315,-0.095,1.327,-1.742
391512.592,-3.1185147,-9.9243298,1.24544455,-0.051,1.476,-1.211
391512.632,-3.79517355,-11.99353295,-0.6276256,-0.096,0.815,-0.465
391512.672,-3.4127141999999995,-12.8663248,-0.5982056499999999,-0.268,-0.513,0.325
391512.712,-2.1966896,-15.5141203,0.73549875,-0.523,-0.921,1.004
391512.751,-1.7357770499999998,-15.2591474,0.5099457999999999,-0.394,-0.787,1.586
391512.791,-1.77500365,-11.69933345,0.4216859499999999,-0.321,-1.055,2.068
391512.831,-1.5298374,-13.748923299999998,-0.40207265,-0.019,-1.703,2.415
391512.871,-0.5099457999999999,-13.58221025,-0.2941994999999999,0.314,-1.954,2.589
391512.911,0.0882598499999999,-10.9638347,0.4216859499999999,0.402,-1.609,2.799
391512.951,0.0784532,-8.9240515,0.77472535,0.461,-1.133,3.009
391512.991,-0.196133,-7.7080269,0.3334261,0.555,-0.662,3.066
391513.031,-0.7158854499999999,-6.982334799999999,-0.3530393999999999,0.536,-0.517,2.823
391513.071,-1.06892485,-6.6096821,-0.4314925999999999,0.503,-0.601,2.241
391513.11,-1.5298374,-7.79628675,-0.55897905,0.454,-0.581,1.375
391513.15,-1.6867437999999997,-10.6107953,-0.46091255,0.386,-0.307,0.291
391513.19,-1.34351105,-10.5127288,0.24516625,0.133,0.215,-0.643
391513.23,-1.4121575999999998,-10.3558224,0.784532,-0.209,0.419,-1.228
391513.27,-1.5494507,-11.20900095,1.20621795,-0.174,0.363,-1.815
391513.31,-1.08853815,-9.54187045,1.7946169499999998,-0.245,0.656,-2.24
391513.35,-1.5298374,-10.99325465,1.8632635,-0.386,0.932,-2.647
391513.39,-1.26505785,-12.1210194,2.06920315,-0.237,1.221,-3.022
391513.43,-0.7453053999999999,-9.8262633,2.0593965,-0.066,1.724,-2.865
391513.47,-1.44157755,-7.60015375,1.4121575999999998,-0.026,1.953,-2.551
391513.51,-2.52030905,-7.60015375,0.81395195,0.125,1.791,-2.201
391513.55,-3.3931008999999994,-8.0022264,-0.1078731499999999,0.307,1.195,-1.944
391513.59,-3.7461403,-8.7279185,0.06864655,0.309,0.409,-1.88
391513.63,-3.34406765,-10.26756255,0.63743225,0.209,0.018,-1.577
391513.67,-2.77528195,-11.7287534,0.57859235,0.078,-0.029,-0.902
391513.71,-2.3143694,-12.67999845,0.2549728999999999,-0.265,-0.008,0.107
391513.749,-2.1182364,-14.50403535,1.372931,-0.712,0.17,0.983
391513.789,-2.40262925,-16.79879145,-0.1470997499999999,-0.487,0.176,1.689
391513.829,-2.157463,-12.6898051,-0.4511058999999999,-0.415,-0.706,2.236
391513.869,-1.6867437999999997,-15.072821049999998,-0.2549728999999999,-0.269,-1.563,2.576
391513.909,-0.7453053999999999,-13.42530385,0.30400615,0.02,-1.795,2.731
391513.949,-0.2353596,-9.63993695,0.8433718999999998,0.058,-1.511,2.915
391513.989,-0.38245935,-7.3549875,1.01008495,0.109,-1.245,2.997
391514.029,-0.5099457999999999,-6.6096821,0.4314925999999999,0.256,-1.144,2.872
391514.069,-0.65704555,-6.756781849999999,0.02941995,0.313,-1.223,2.466
391514.11,-0.784532,-7.67860695,0.0392266,0.369,-1.335,1.797
391514.15,-0.6962721499999999,-9.0417313,0.392266,0.403,-1.229,0.971
391514.19,-0.5295591,-10.3165958,0.8433718999999998,0.35,-0.833,0.116
391514.23,-0.2353596,-10.002783,1.6867437999999997,0.191,-0.133,-0.603
391514.27,-0.67665885,-10.81673495,1.77500365,0.04,0.55,-1.21
391514.31,-1.0395048999999998,-11.26784085,1.569064,-0.129,1.007,-1.921
391514.35,-1.0591182,-11.1011278,1.81423025,-0.344,1.282,-2.332
391514.39,-1.55925735,-12.483865449999998,1.372931,-0.416,1.283,-2.78
391514.43,-1.372931,-10.9442214,1.3533177,-0.234,1.177,-2.938
391514.47,-1.2748645,-8.482752249999999,1.83384355,-0.156,1.246,-2.858
391514.51,-1.91229675,-7.217694399999999,1.99074995,-0.084,1.392,-2.693
391514.55,-2.55953565,-8.16893945,1.57887065,0.027,1.408,-2.541
391514.59,-3.0989014,-8.9240515,0.8727918499999999,0.179,1.161,-2.307
391514.63,-3.2558078,-9.58109705,0.8041453,0.201,0.742,-1.868
391514.67,-3.0596748,-10.2577559,1.0983448,0.087,0.48,-1.109
391514.709,-2.89296175,-11.669913499999998,0.4314925999999999,-0.088,0.248,-0.2
391514.749,-2.48108245,-12.44463885,0.5099457999999999,-0.445,-0.002,0.603
391514.789,-2.36340265,-15.6121868,0.6472389,-0.733,0.028,1.142
391514.829,-2.4124359,-14.7295883,-0.3138128,-0.532,-0.346,1.626
391514.869,-1.8240369,-11.73856005,0.0196133,-0.516,-1.076,2.14
391514.909,-1.34351105,-15.64160675,-0.5099457999999999,-0.399,-1.821,2.58
391514.949,-0.4511058999999999,-13.925442999999998,0.53936575,-0.135,-2.1,2.853
391514.989,-0.0392266,-10.1596894,1.4808041499999998,-0.037,-1.783,3.117
391515.029,-0.196133,-7.9433865,1.6475172,0.068,-1.345,3.253
391515.069,-0.5099457999999999,-7.207887749999999,1.14737805,0.241,-1.121,3.186
391515.109,-0.6668522,-6.982334799999999,0.63743225,0.387,-1.071,2.849
391515.149,-0.9414384,-6.5704555,0.40207265,0.397,-1.041,2.094
391515.189,-1.3827376499999997,-6.8450417,0.8924051499999999,0.307,-0.787,0.855
391515.229,-1.4709975,-8.414105699999999,1.2160246,0.176,-0.213,-0.315
391515.269,-1.26505785,-9.3751574,1.3337044,0.054,0.173,-1.189
391515.309,-1.32389775,-12.07198615,1.2160246,-0.086,0.562,-1.985
391515.349,-0.8727918499999999,-11.42474725,1.93191005,-0.169,1.03,-2.647
391515.389,-0.6080123,-11.28745415,1.9024901,-0.279,1.488,-2.742
391515.429,-1.04931155,-13.925442999999998,0.93163175,-0.332,1.586,-2.841
391515.469,-1.1866046499999998,-11.18938765,1.34351105,-0.128,1.662,-2.739
391515.509,-1.8632635,-7.9433865,1.4219642499999998,-0.066,1.71,-2.59
391515.549,-2.59876225,-6.4920023,1.3827376499999997,0.05,1.482,-2.438
391515.589,-2.8537351499999994,-7.14904785,1.08853815,0.136,1.133,-2.216
391515.629,-2.9616082999999995,-9.0417313,0.9022118,0.155,0.762,-1.833
391515.668,-2.941995,-9.7674234,0.9610517,0.138,0.477,-1.309
391515.708,-3.0596748,-10.7480884,1.2748645,-0.04,0.394,-0.829
391515.748,-3.10870805,-12.34657235,0.5099457999999999,-0.13,0.332,-0.308
391515.788,-2.9812216,-14.258869099999998,0.1569064,-0.36,-0.019,0.16
391515.828,-2.36340265,-17.063571,-0.28439285,-0.439,-0.251,0.77
391515.868,-2.59876225,-13.189944249999998,-0.40207265,-0.378,-0.781,1.317
391515.908,-2.2359162,-15.3376006,-1.77500365,-0.223,-1.623,1.795
391515.948,-0.36284605,-15.102241,-0.7060787999999999,-0.11,-1.777,2.348
391515.988,0.24516625,-10.6304086,0.5687857,-0.2,-1.393,3.153
391516.028,-0.28439285,-8.54159215,0.1765196999999999,-0.158,-1.497,3.769
391516.068,-0.53936575,-7.453054,-0.04903325,0.107,-1.712,3.892
391516.108,-0.7453053999999999,-6.8842683,-0.0980665,0.231,-1.685,3.535
391516.148,-0.57859235,-6.0212831,0.00980665,0.445,-1.57,2.581
391516.188,-0.5197524499999999,-5.442690750000001,0.5099457999999999,0.357,-0.95,1.137
391516.228,-1.2160246,-7.54131385,0.3334261,-0.021,-0.366,-0.198
391516.268,-1.372931,-10.002783,0.00980665,-0.138,-0.537,-1.146
391516.308,-0.48052585,-10.6304086,1.0296982499999998,-0.043,-0.756,-1.569
391516.348,0.3530393999999999,-13.4351105,1.569064,-0.168,-0.065,-1.878
391516.388,0.65704555,-12.5917386,2.5889556,-0.33,1.079,-2.154
391516.428,0.2549728999999999,-10.91480145,2.44185585,-0.367,1.794,-2.328
391516.468,-0.50013915,-12.79767825,1.0591182,-0.283,1.898,-2.702
391516.508,-1.20621795,-11.042287899999998,1.08853815,-0.136,1.785,-2.912
391516.548,-2.46146915,-9.5124505,0.8629851999999999,0.016,1.279,-2.953
391516.588,-2.7262487,-8.52197885,0.7649187,0.2,0.541,-2.76
391516.628,-2.5693423,-8.492558899999999,1.1179581,0.244,0.241,-2.363
391516.667,-2.73605535,-8.99269805,1.0591182,0.218,0.282,-1.838
391516.707,-3.0792881,-8.9436648,1.2944778,0.108,0.503,-1.329
391516.747,-3.28522775,-9.71839015,1.22583125,-0.091,0.711,-0.711
391516.787,-3.2558078,-11.60126695,0.0784532,-0.246,0.453,0.076
391516.827,-2.81450855,-12.1994726,0.2255529499999999,-0.508,-0.17,0.808
391516.867,-2.157463,-15.73967325,0.6080123,-0.768,-0.343,1.382
391516.907,-2.0790098,-14.6511351,0.2157462999999999,-0.562,-0.654,1.913
391516.947,-1.569064,-13.0036179,0.1569064,-0.468,-1.211,2.408
391516.987,-0.91201845,-16.2201991,-0.30400615,-0.291,-1.644,2.849
391517.027,-0.26477955,-13.827376499999998,0.392266,-0.002,-1.614,3.077
391517.067,-0.1863263499999999,-10.01258965,0.8433718999999998,0.051,-1.206,3.128
391517.107,-0.196133,-7.394214099999999,0.784532,0.129,-0.977,2.908
391517.147,-0.1176798,-5.638823749999999,0.4511058999999999,0.274,-0.977,2.343
391517.187,-0.1176798,-5.903603299999999,0.0882598499999999,0.334,-0.966,1.747
391517.227,-0.1372931,-7.335374199999999,-0.1470997499999999,0.331,-1.039,1.15
391517.267,0.0196133,-9.11037785,0.2745862,0.245,-0.88,0.493
391517.307,0.0882598499999999,-9.855683249999998,0.7256921,0.078,-0.354,-0.13
391517.347,-0.196133,-9.7870367,1.0002783,-0.109,0.2,-0.756
391517.387,-0.61781895,-11.5130071,1.14737805,-0.153,0.684,-1.493
391517.427,-0.5982056499999999,-13.03303785,1.24544455,-0.197,1.264,-2.222
391517.467,-0.5982056499999999,-11.6895268,1.67693715,-0.211,1.723,-2.437
391517.507,-1.14737805,-13.2193642,0.7649187,-0.187,1.673,-2.353
391517.547,-1.3533177,-12.4544455,0.7158854499999999,-0.017,1.284,-2.127
391517.587,-2.0201699,-9.6693569,1.04931155,0.066,1.069,-2.029
391517.627,-2.7850885999999995,-7.266727649999999,1.0591182,0.188,0.745,-2.162
391517.666,-2.55953565,-6.93330155,1.4023509499999998,0.291,0.696,-2.265
391517.706,-2.8243152,-7.8060934,0.784532,0.363,0.829,-2.251
391517.746,-3.10870805,-8.97308475,0.38245935,0.376,0.741,-1.985
391517.786,-3.3734876,-9.7281968,0.6472389,0.241,0.666,-1.468
391517.826,-3.3146477,-11.52281375,0.30400615,0.068,0.501,-0.678
391517.866,-3.0596748,-12.8663248,-0.3726526999999999,-0.24,-0.022,0.186
391517.906,-2.3339827,-15.93580625,0.2941994999999999,-0.648,-0.296,0.868
391517.946,-1.9221034,-15.21011415,0.4216859499999999,-0.619,-0.285,1.542
391517.986,-1.8436502,-12.385798949999998,0.1569064,-0.537,-0.717,2.185
391518.026,-1.4906107999999998,-14.896301349999998,-0.784532,-0.376,-1.621,2.731
391518.066,-0.46091255,-13.650856799999998,0.196133,-0.069,-1.991,2.982
391518.106,-0.1765196999999999,-10.2577559,1.0787315,0.006,-1.529,3.092
391518.146,-0.48052585,-8.159132799999998,1.0296982499999998,0.053,-1.127,3.089
391518.186,-0.5883989999999999,-7.1588545,0.55897905,0.242,-1.058,2.972
391518.226,-0.6962721499999999,-6.93330155,0.06864655,0.349,-1.116,2.638
391518.266,-0.8727918499999999,-7.28634095,0.0588399,0.408,-1.194,2.011
391518.306,-1.0198915999999998,-7.77667345,0.38245935,0.393,-0.995,1.121
391518.346,-1.16699135,-8.54159215,0.6472389,0.247,-0.533,0.103
391518.386,-1.06892485,-9.52225715,0.8041453,0.023,-0.166,-0.685
391518.426,-1.0002783,-10.228335949999998,1.20621795,-0.106,0.034,-1.255
391518.466,-1.1375714,-11.34629405,1.10815145,-0.225,0.357,-1.941
391518.506,-0.83356525,-10.6892485,1.7063570999999995,-0.345,0.797,-2.438
391518.546,-0.8433718999999998,-12.7094184,1.372931,-0.429,1.151,-2.63
391518.586,-0.8825985,-13.68027675,1.0591182,-0.404,1.349,-2.75
391518.626,-1.14737805,-10.7284751,1.3337044,-0.292,1.459,-2.669
391518.665,-1.7848102999999995,-8.031646349999999,1.2944778,-0.215,1.414,-2.561
391518.705,-2.4320492,-7.178467799999999,1.2748645,-0.151,1.117,-2.494
391518.745,-2.81450855,-7.9237732,1.3337044,-0.021,0.827,-2.483
391518.785,-2.941995,-9.1201845,1.5102240999999998,0.102,0.71,-2.405
391518.825,-2.95180165,-10.051816249999998,1.569064,0.128,0.661,-1.924
391518.865,-2.81450855,-11.26784085,1.34351105,0.043,0.551,-0.995
391518.905,-2.59876225,-12.4544455,0.36284605,-0.175,0.233,0.121
391518.945,-2.5105024,-13.75872995,0.61781895,-0.5,-0.127,0.902
391518.985,-2.36340265,-16.3771055,-0.24516625,-0.459,-0.392,1.487
391519.025,-1.8632635,-12.483865449999998,-0.2157462999999999,-0.287,-1.008,1.984
391519.065,-1.04931155,-14.24906245,-0.3334261,-0.21,-1.519,2.555
391519.105,-0.4118793,-15.876966349999998,-0.48052585,0.063,-1.641,2.963
391519.145,-0.0882598499999999,-12.05237285,0.1470997499999999,0.159,-1.455,3.266
